data,date
-0.02,2016/7/1 0:13
-0.01,2016/7/1 0:13
-0.005,2016/7/1 0:13
0.005,2016/7/1 0:13
0.01,2016/7/1 0:13
0.01,2016/7/1 0:13
0.01,2016/7/1 0:13
0.005,2016/7/1 0:13
0,2016/7/1 0:13
-0.005,2016/7/1 0:13
-0.01,2016/7/1 0:13
-0.01,2016/7/1 0:13
-0.005,2016/7/1 0:13
0,2016/7/1 0:13
0.005,2016/7/1 0:13
0.005,2016/7/1 0:13
0.01,2016/7/1 0:13
0.005,2016/7/1 0:13
0,2016/7/1 0:13
-0.005,2016/7/1 0:13
-0.01,2016/7/1 0:13
-0.01,2016/7/1 0:13
-0.01,2016/7/1 0:13
0,2016/7/1 0:13
0.005,2016/7/1 0:13
0.015,2016/7/1 0:13
0.02,2016/7/1 0:13
0.02,2016/7/1 0:13
0.015,2016/7/1 0:13
0.005,2016/7/1 0:13
-0.005,2016/7/1 0:13
-0.015,2016/7/1 0:13
-0.02,2016/7/1 0:13
-0.02,2016/7/1 0:13
-0.02,2016/7/1 0:13
-0.01,2016/7/1 0:13
0,2016/7/1 0:13
0.01,2016/7/1 0:13
0.015,2016/7/1 0:13
0.015,2016/7/1 0:13
0.01,2016/7/1 0:13
0,2016/7/1 0:13
-0.01,2016/7/1 0:13
-0.02,2016/7/1 0:13
-0.02,2016/7/1 0:13
-0.02,2016/7/1 0:13
-0.015,2016/7/1 0:13
-0.005,2016/7/1 0:13
0.01,2016/7/1 0:13
0.015,2016/7/1 0:13
0.02,2016/7/1 0:13
0.02,2016/7/1 0:13
0.015,2016/7/1 0:13
0.01,2016/7/1 0:13
0.005,2016/7/1 0:13
0,2016/7/1 0:13
0,2016/7/1 0:13
0.005,2016/7/1 0:13
0.01,2016/7/1 0:14
0.02,2016/7/1 0:14
0.025,2016/7/1 0:14
0.025,2016/7/1 0:14
0.02,2016/7/1 0:14
0.015,2016/7/1 0:14
0,2016/7/1 0:14
-0.01,2016/7/1 0:14
-0.025,2016/7/1 0:14
-0.035,2016/7/1 0:14
-0.04,2016/7/1 0:14
-0.04,2016/7/1 0:14
-0.03,2016/7/1 0:14
-0.02,2016/7/1 0:14
-0.005,2016/7/1 0:14
0.01,2016/7/1 0:14
0.025,2016/7/1 0:14
0.035,2016/7/1 0:14
0.04,2016/7/1 0:14
0.04,2016/7/1 0:14
0.03,2016/7/1 0:14
0.025,2016/7/1 0:14
0.01,2016/7/1 0:14
0,2016/7/1 0:14
-0.005,2016/7/1 0:14
-0.01,2016/7/1 0:14
-0.005,2016/7/1 0:14
0,2016/7/1 0:14
0.005,2016/7/1 0:14
0.015,2016/7/1 0:14
0.02,2016/7/1 0:14
0.03,2016/7/1 0:14
0.03,2016/7/1 0:14
0.035,2016/7/1 0:14
0.035,2016/7/1 0:14
0.03,2016/7/1 0:14
0.03,2016/7/1 0:14
