data,date
78.8719134,2016/7/1 00:10:13
78.8897635,2016/7/1 00:10:14
78.87170762,2016/7/1 00:10:15
78.87014115,2016/7/1 00:10:16
78.85369859,2016/7/1 00:10:17
78.83979551,2016/7/1 00:10:18
78.83274135,2016/7/1 00:10:19
78.80753234,2016/7/1 00:10:20
78.79242838,2016/7/1 00:10:21
78.78478247,2016/7/1 00:10:22
78.77422973,2016/7/1 00:10:23
78.76442894,2016/7/1 00:10:24
78.77420931,2016/7/1 00:10:25
78.78534202,2016/7/1 00:10:26
78.79044294,2016/7/1 00:10:27
78.79384689,2016/7/1 00:10:28
78.79990071,2016/7/1 00:10:29
78.81229135,2016/7/1 00:10:30
78.81234196,2016/7/1 00:10:31
78.82276824,2016/7/1 00:10:32
78.83520643,2016/7/1 00:10:33
78.83423037,2016/7/1 00:10:34
78.84090754,2016/7/1 00:10:35
78.83271912,2016/7/1 00:10:36
78.79426989,2016/7/1 00:10:37
78.79232203,2016/7/1 00:10:38
78.77489563,2016/7/1 00:10:39
78.75639191,2016/7/1 00:10:40
78.74104103,2016/7/1 00:10:41
78.74919814,2016/7/1 00:10:42
78.71407519,2016/7/1 00:10:43
78.68389253,2016/7/1 00:10:44
78.67474167,2016/7/1 00:10:45
78.67981726,2016/7/1 00:10:46
78.71526182,2016/7/1 00:10:47
78.74257712,2016/7/1 00:10:48
78.76050031,2016/7/1 00:10:49
78.75955099,2016/7/1 00:10:50
78.77012599,2016/7/1 00:10:51
78.75055067,2016/7/1 00:10:52
78.73372416,2016/7/1 00:10:53
78.71723408,2016/7/1 00:10:54
78.69868847,2016/7/1 00:10:55
78.68910417,2016/7/1 00:10:56
78.69102342,2016/7/1 00:10:57
78.68556695,2016/7/1 00:10:58
78.68763108,2016/7/1 00:10:59
78.69304026,2016/7/1 00:11:00
78.69990956,2016/7/1 00:11:01
78.70622381,2016/7/1 00:11:02
78.69268518,2016/7/1 00:11:03
78.65065919,2016/7/1 00:11:04
78.63789652,2016/7/1 00:11:05
78.62141203,2016/7/1 00:11:06
78.61663706,2016/7/1 00:11:07
78.61890015,2016/7/1 00:11:08
78.62010951,2016/7/1 00:11:09
78.610457,2016/7/1 00:11:10
78.60447546,2016/7/1 00:11:11
78.58100034,2016/7/1 00:11:12
78.55434305,2016/7/1 00:11:13
78.54375041,2016/7/1 00:11:14
78.53102098,2016/7/1 00:11:15
78.52323535,2016/7/1 00:11:16
78.51847542,2016/7/1 00:11:17
78.5110253,2016/7/1 00:11:18
78.5088975,2016/7/1 00:11:19
78.50668806,2016/7/1 00:11:20
78.47913516,2016/7/1 00:11:21
78.47691072,2016/7/1 00:11:22
78.47175402,2016/7/1 00:11:23
78.46035709,2016/7/1 00:11:24
78.44133828,2016/7/1 00:11:25
78.42629643,2016/7/1 00:11:26
78.40572848,2016/7/1 00:11:27
78.36907955,2016/7/1 00:11:28
78.33478077,2016/7/1 00:11:29
78.27868653,2016/7/1 00:11:30
78.22605869,2016/7/1 00:11:31
78.1933978,2016/7/1 00:11:32
78.16299155,2016/7/1 00:11:33
78.12666563,2016/7/1 00:11:34
78.09922648,2016/7/1 00:11:35
78.08313364,2016/7/1 00:11:36
78.06568129,2016/7/1 00:11:37
78.02314751,2016/7/1 00:11:38
78.02566036,2016/7/1 00:11:39
78.0353025,2016/7/1 00:11:40
78.03679705,2016/7/1 00:11:41
78.02818631,2016/7/1 00:11:42
78.0216107,2016/7/1 00:11:43
78.00915332,2016/7/1 00:11:44
77.99525832,2016/7/1 00:11:45
77.98984913,2016/7/1 00:11:46
77.97374538,2016/7/1 00:11:47
77.97936508,2016/7/1 00:11:48
78.0025858,2016/7/1 00:11:49
78.02342898,2016/7/1 00:11:50
78.0564862,2016/7/1 00:11:51
78.06528527,2016/7/1 00:11:52
78.06373049,2016/7/1 00:11:53
78.05214612,2016/7/1 00:11:54
78.03642127,2016/7/1 00:11:55
78.04029539,2016/7/1 00:11:56
78.05237297,2016/7/1 00:11:57
78.07708241,2016/7/1 00:11:58
78.08827038,2016/7/1 00:11:59
78.08255747,2016/7/1 00:12:00
78.08742465,2016/7/1 00:12:01
78.09046962,2016/7/1 00:12:02
78.08247797,2016/7/1 00:12:03
78.07212364,2016/7/1 00:12:04
78.07651204,2016/7/1 00:12:05
78.06860465,2016/7/1 00:12:06
78.06201707,2016/7/1 00:12:07
78.04297338,2016/7/1 00:12:08
78.03126416,2016/7/1 00:12:09
78.03688272,2016/7/1 00:12:10
78.05948714,2016/7/1 00:12:11
78.08287345,2016/7/1 00:12:12
78.09907501,2016/7/1 00:12:13
78.0915485,2016/7/1 00:12:14
78.07690901,2016/7/1 00:12:15
